x1,x2,cls
6.739161942337219,2.8346544784873466,A
2.597814611307705,3.6293057036967316,A
2.485903723760104,2.328989652610168,A
4.846049543313465,3.3665169240462904,A
5.399863665404588,3.578641894851577,A
2.3946485877608334,3.1395071213357992,A
4.575372430441901,3.518921255559157,A
-0.16471649444183667,2.6187328439625377,A
5.058323573541029,3.502900777804239,A
-1.7766354762918493,3.139133754039613,A
6.0447282827143045,3.6593630449134364,A
2.093931223066909,1.3980791365014698,A
0.23670124570875384,2.481535156992867,A
-1.3774910758857155,1.94886509464623,A
7.165897088852901,3.3567897474444637,A
3.5396399113729595,2.6342929974464186,A
7.232617996788671,3.4266531669786717,A
5.2830674086184635,1.8860315073809308,A
-7.837289437204259,-3.6566316676343478,B
-5.3948577521463825,-2.590880071366956,B
-4.162425795693103,-2.980890956010896,B
-4.173432971548058,-2.983857847289506,B
-6.027400301834355,-3.6124362538010946,B
-4.071946309815122,-2.1493696316980744,B
-5.234750517713334,-3.288698629878395,B
-2.275814805702773,-2.6657971893816934,B
-6.202024892177029,-3.444170733499091,B
1.184092447861664,-3.146125880331045,B
1.573797451350635,-1.9879814644148843,B
-2.801986883136323,-3.900475166516572,B
-0.45379711823571034,-3.0455341956163213,B
-4.371833215694249,-3.807615626923093,B
-1.3937198629478291,-0.4486138639541344,B
-9.50096829552541,-3.975422041383684,B
0.33648259786257695,-3.5037146758771534,B
-1.2786653616460706,-1.8274050459136828,B
-0.21757107774762918,-2.25029152197329,B
-6.199251243029961,-3.5712960589263556,B
0.30941179424315646,-4.5006167548133735,B
-4.606286326534857,-2.19715861557622,B
-6.7957510893336535,-3.5803387921342447,B
-1.0617976663740418,-4.309977112547648,B
-1.530779125998188,-2.667567680306011,B
-3.306119678649578,-3.349541075762117,B
-4.095156254749805,-3.5522761767399107,B
0.542606756926316,-3.152525471826775,B
-4.932198541702842,-3.8383076635578735,B
-3.8925382114407485,-3.2393248121826064,B
-6.983784969761386,-2.7475110056739216,B
-4.240872367590411,-3.8867072878789837,B
-5.716106153627109,-2.3733167349377258,B
-6.919578617864248,-3.645602655182707,B
3.450757258793959,-2.829646200387212,B
-2.3516604044460565,-2.282253025028568,B
-0.7532741832498524,-2.544207574834051,B
2.985838655153257,-1.9031772367033168,B
-4.396718676046729,-4.455478730709607,B
-3.2859954797801905,-3.189464804925422,B
-2.8937942363774183,-3.010487923134547,B
-9.358644885430602,-4.094273114396066,B
-5.52973363517793,-2.882778666834893,B
0.8273675048637461,-2.0846639907349953,B
-0.07162667479983531,-3.5626449726779352,B
-4.795482048354916,-4.04814920459973,B
-0.9601714319388406,-2.8392418812109623,B
-9.036777993034553,-4.588821435053788,B
-9.229620113757735,-2.5517556836258626,B
-1.7020483807207194,-1.9498675337435964,B
-2.0862371515640485,-3.5878879849648078,B
-2.3538706430083693,-2.737769489900886,B
-0.9296649332886484,-3.0202755566666326,B
-4.452469456001571,-2.4054339067346775,B
-3.9120401370191797,-2.375491837947684,B
-5.847433782702184,-3.093636982350575,B
2.3874598341672106,-3.242907832222963,B
-1.7880271920254913,-2.885164276669939,B
-1.1812568549509759,-2.149974547276716,B
-2.787912199277198,-2.1329068360723156,B
1.3072933156387192,-3.1117104548330285,B
-0.5058127171133635,-2.8950586211381295,B
-4.615196754464844,-2.499149483083128,B
-0.878916672230972,-3.4159814457663984,B
-2.7315761587640472,-2.9448002705314233,B
-5.4332989504023725,-3.5359568663683447,B
0.5790140986915948,-1.8675351610101223,B
-0.20514359889376887,-2.8210552623751943,B
1.803877872644419,-2.2606201955578067,B
-2.5523360586587236,-2.7743459785708366,B
-4.609550391895166,-1.8726245369334427,B
-2.757702515888434,-3.3588772739205623,B
-3.9736589450478492,-3.23276929827866,B
-4.412974791821124,-4.003121254335119,B
-2.1867384209669836,-3.8538097227442476,B
-4.3506497290576345,-2.3618113117254973,B
-2.6594710220529554,-3.4944501993200756,B
-3.4989821622094874,-3.172625893502453,B
0.9143418567679849,-2.8495563977929184,B
1.4517809911355979,-3.1486060249780308,B
-0.07751446104667359,-3.2922566607530843,B
1.7788544765111434,-1.7477844803820628,B
-2.5264293331253693,-0.9405653772546829,B
-7.363849311584463,-2.5096104433677047,B
-3.568985105961394,-3.610057598124321,B
-4.493800286754947,-4.83431255693071,B
-2.003364866002906,-3.4612048352633473,B
-1.1017444234894793,-1.844040810991701,B
-1.4830686658619348,-1.9633730810777736,B
-7.221892939707584,-3.094983798344304,B
-1.3956002690963139,-3.275146411154982,B
-3.583577696604117,-2.706394477939326,B
1.516442068308355,-2.6039662249516047,B
-6.402207648315156,-2.8839559329591165,B
-4.16257147849649,-2.519503359369996,B
-6.350029966510401,-2.988037626049572,B
-3.003482104480611,-2.793427363194466,B
-9.94204122010688,-3.5837412252714373,B
-6.219123642009193,-3.54230906949865,B
-3.7191100372701,-3.386442516777031,B
