X(t-20),X(t-15),X(t-10),X(t-5),X(t+0),X(t+5),t
1.1039533984019365,1.212449480909274,1.2992393669376494,1.3476633269959433,1.174281296367868,0.9610661016210544,323
1.1197092193003606,1.2356921669587406,1.3102182478424376,1.3370981559425865,1.1275326015268832,0.9196088568030897,324
1.13960795987216,1.2561421202457583,1.3215460513419257,1.309697305615612,1.0833982765838084,0.8761988234795794,325
1.1627271498446003,1.2732915669520117,1.3335242529681113,1.2693887079298913,1.0416706658431452,0.8307353626104899,326
1.187586776490334,1.287364157342497,1.3440948724891144,1.2225465287365482,1.001340701679723,0.7837573262110654,327
1.212449480909274,1.2992393669376494,1.3476633269959433,1.174281296367868,0.9610661016210544,0.7362133617460046,328
1.2356921669587406,1.3102182478424376,1.3370981559425865,1.1275326015268832,0.9196088568030897,0.6891646939474833,329
1.2561421202457583,1.3215460513419257,1.309697305615612,1.0833982765838084,0.8761988234795794,0.6435508912217187,330
1.2732915669520117,1.3335242529681113,1.2693887079298913,1.0416706658431452,0.8307353626104899,0.6000667603949559,331
1.287364157342497,1.3440948724891144,1.2225465287365482,1.001340701679723,0.7837573262110654,0.5591279126102262,332
1.2992393669376494,1.3476633269959433,1.174281296367868,0.9610661016210544,0.7362133617460046,0.5208853564390469,333
1.3102182478424376,1.3370981559425865,1.1275326015268832,0.9196088568030897,0.6891646939474833,0.4852686593154414,334
1.3215460513419257,1.309697305615612,1.0833982765838084,0.8761988234795794,0.6435508912217187,0.45206507521646005,335
1.3335242529681113,1.2693887079298913,1.0416706658431452,0.8307353626104899,0.6000667603949559,0.4210577069689786,336
1.3440948724891144,1.2225465287365482,1.001340701679723,0.7837573262110654,0.5591279126102262,0.3922307686486398,337
1.3476633269959433,1.174281296367868,0.9610661016210544,0.7362133617460046,0.5208853564390469,0.36599018791123034,338
1.3370981559425865,1.1275326015268832,0.9196088568030897,0.6891646939474833,0.4852686593154414,0.3432718808979547,339
1.309697305615612,1.0833982765838084,0.8761988234795794,0.6435508912217187,0.45206507521646005,0.32547145190101107,340
1.2693887079298913,1.0416706658431452,0.8307353626104899,0.6000667603949559,0.4210577069689786,0.3143252677400871,341
1.2225465287365482,1.001340701679723,0.7837573262110654,0.5591279126102262,0.3922307686486398,0.3117995302612007,342
1.174281296367868,0.9610661016210544,0.7362133617460046,0.5208853564390469,0.36599018791123034,0.3198561542774697,343
1.1275326015268832,0.9196088568030897,0.6891646939474833,0.4852686593154414,0.3432718808979547,0.34005699090728914,344
1.0833982765838084,0.8761988234795794,0.6435508912217187,0.45206507521646005,0.32547145190101107,0.37317994389647047,345
1.0416706658431452,0.8307353626104899,0.6000667603949559,0.4210577069689786,0.3143252677400871,0.41905597987299625,346
1.001340701679723,0.7837573262110654,0.5591279126102262,0.3922307686486398,0.3117995302612007,0.4766136620785323,347
0.9610661016210544,0.7362133617460046,0.5208853564390469,0.36599018791123034,0.3198561542774697,0.5438949798907854,348
0.9196088568030897,0.6891646939474833,0.4852686593154414,0.3432718808979547,0.34005699090728914,0.6178935962473684,349
0.8761988234795794,0.6435508912217187,0.45206507521646005,0.32547145190101107,0.37317994389647047,0.6944475344427824,350
0.8307353626104899,0.6000667603949559,0.4210577069689786,0.3143252677400871,0.41905597987299625,0.7686614414343663,351
0.7837573262110654,0.5591279126102262,0.3922307686486398,0.3117995302612007,0.4766136620785323,0.8359396997233487,352
0.7362133617460046,0.5208853564390469,0.36599018791123034,0.3198561542774697,0.5438949798907854,0.8930085479445238,353
0.6891646939474833,0.4852686593154414,0.3432718808979547,0.34005699090728914,0.6178935962473684,0.9382881696846687,354
0.6435508912217187,0.45206507521646005,0.32547145190101107,0.37317994389647047,0.6944475344427824,0.9716200654482672,355
0.6000667603949559,0.4210577069689786,0.3143252677400871,0.41905597987299625,0.7686614414343663,0.993749299484943,356
0.5591279126102262,0.3922307686486398,0.3117995302612007,0.4766136620785323,0.8359396997233487,1.0058670181969482,357
0.5208853564390469,0.36599018791123034,0.3198561542774697,0.5438949798907854,0.8930085479445238,1.0093044355346128,358
0.4852686593154414,0.3432718808979547,0.34005699090728914,0.6178935962473684,0.9382881696846687,1.005357494227264,359
0.45206507521646005,0.32547145190101107,0.37317994389647047,0.6944475344427824,0.9716200654482672,0.9952025428004458,360
0.4210577069689786,0.3143252677400871,0.41905597987299625,0.7686614414343663,0.993749299484943,0.9798790826396411,361
0.3922307686486398,0.3117995302612007,0.4766136620785323,0.8359396997233487,1.0058670181969482,0.9603305680412415,362
0.36599018791123034,0.3198561542774697,0.5438949798907854,0.8930085479445238,1.0093044355346128,0.9374923925421985,363
0.3432718808979547,0.34005699090728914,0.6178935962473684,0.9382881696846687,1.005357494227264,0.9123959697690658,364
0.32547145190101107,0.37317994389647047,0.6944475344427824,0.9716200654482672,0.9952025428004458,0.8862497948797279,365
0.3143252677400871,0.41905597987299625,0.7686614414343663,0.993749299484943,0.9798790826396411,0.8604892771081823,366
0.3117995302612007,0.4766136620785323,0.8359396997233487,1.0058670181969482,0.9603305680412415,0.8367997138775498,367
0.3198561542774697,0.5438949798907854,0.8930085479445238,1.0093044355346128,0.9374923925421985,0.817090256332417,368
0.34005699090728914,0.6178935962473684,0.9382881696846687,1.005357494227264,0.9123959697690658,0.8033912225423542,369
0.37317994389647047,0.6944475344427824,0.9716200654482672,0.9952025428004458,0.8862497948797279,0.7976841796819581,370
0.41905597987299625,0.7686614414343663,0.993749299484943,0.9798790826396411,0.8604892771081823,0.8017129634283161,371
0.4766136620785323,0.8359396997233487,1.0058670181969482,0.9603305680412415,0.8367997138775498,0.8168067761196262,372
0.5438949798907854,0.8930085479445238,1.0093044355346128,0.9374923925421985,0.817090256332417,0.8436592203771135,373
0.6178935962473684,0.9382881696846687,1.005357494227264,0.9123959697690658,0.8033912225423542,0.8818775931798168,374
0.6944475344427824,0.9716200654482672,0.9952025428004458,0.8862497948797279,0.7976841796819581,0.9290484814658656,375
0.7686614414343663,0.993749299484943,0.9798790826396411,0.8604892771081823,0.8017129634283161,0.9795502091704513,376
0.8359396997233487,1.0058670181969482,0.9603305680412415,0.8367997138775498,0.8168067761196262,1.0249038144698412,377
0.8930085479445238,1.0093044355346128,0.9374923925421985,0.817090256332417,0.8436592203771135,1.0574599796430557,378
0.9382881696846687,1.005357494227264,0.9123959697690658,0.8033912225423542,0.8818775931798168,1.0744553658458877,379
0.9716200654482672,0.9952025428004458,0.8862497948797279,0.7976841796819581,0.9290484814658656,1.078062698046599,380
0.993749299484943,0.9798790826396411,0.8604892771081823,0.8017129634283161,0.9795502091704513,1.0727458998341692,381
1.0058670181969482,0.9603305680412415,0.8367997138775498,0.8168067761196262,1.0249038144698412,1.0631167526030687,382
1.0093044355346128,0.9374923925421985,0.817090256332417,0.8436592203771135,1.0574599796430557,1.0530650646942057,383
1.005357494227264,0.9123959697690658,0.8033912225423542,0.8818775931798168,1.0744553658458877,1.0456090364622619,384
0.9952025428004458,0.8862497948797279,0.7976841796819581,0.9290484814658656,1.078062698046599,1.0429608915058006,385
0.9798790826396411,0.8604892771081823,0.8017129634283161,0.9795502091704513,1.0727458998341692,1.0465771252702014,386
0.9603305680412415,0.8367997138775498,0.8168067761196262,1.0249038144698412,1.0631167526030687,1.0571273653569657,387
0.9374923925421985,0.817090256332417,0.8436592203771135,1.0574599796430557,1.0530650646942057,1.0744113977638978,388
0.9123959697690658,0.8033912225423542,0.8818775931798168,1.0744553658458877,1.0456090364622619,1.0973319517228357,389
0.8862497948797279,0.7976841796819581,0.9290484814658656,1.078062698046599,1.0429608915058006,1.1240577749453726,390
0.8604892771081823,0.8017129634283161,0.9795502091704513,1.0727458998341692,1.0465771252702014,1.152419986982839,391
0.8367997138775498,0.8168067761196262,1.0249038144698412,1.0631167526030687,1.0571273653569657,1.1804225859116113,392
0.817090256332417,0.8436592203771135,1.0574599796430557,1.0530650646942057,1.0744113977638978,1.2066599874166446,393
0.8033912225423542,0.8818775931798168,1.0744553658458877,1.0456090364622619,1.0973319517228357,1.2304870433423898,394
0.7976841796819581,0.9290484814658656,1.078062698046599,1.0429608915058006,1.1240577749453726,1.2519062841928656,395
0.8017129634283161,0.9795502091704513,1.0727458998341692,1.0465771252702014,1.152419986982839,1.2712080715917822,396
0.8168067761196262,1.0249038144698412,1.0631167526030687,1.0571273653569657,1.1804225859116113,1.2883754026863563,397
0.8436592203771135,1.0574599796430557,1.0530650646942057,1.0744113977638978,1.2066599874166446,1.302207959228443,398
0.8818775931798168,1.0744553658458877,1.0456090364622619,1.0973319517228357,1.2304870433423898,1.3092977477391394,399
0.9290484814658656,1.078062698046599,1.0429608915058006,1.1240577749453726,1.2519062841928656,1.3039954296262537,400
0.9795502091704513,1.0727458998341692,1.0465771252702014,1.152419986982839,1.2712080715917822,1.2816346861441357,401
1.0249038144698412,1.0631167526030687,1.0571273653569657,1.1804225859116113,1.2883754026863563,1.2434190948934774,402
1.0574599796430557,1.0530650646942057,1.0744113977638978,1.2066599874166446,1.302207959228443,1.1960282945809932,403
1.0744553658458877,1.0456090364622619,1.0973319517228357,1.2304870433423898,1.3092977477391394,1.1468673877846218,404
1.078062698046599,1.0429608915058006,1.1240577749453726,1.2519062841928656,1.3039954296262537,1.1012759520330455,405
1.0727458998341692,1.0465771252702014,1.152419986982839,1.2712080715917822,1.2816346861441357,1.062233015317925,406
1.0631167526030687,1.0571273653569657,1.1804225859116113,1.2883754026863563,1.2434190948934774,1.0307663562294227,407
1.0530650646942057,1.0744113977638978,1.2066599874166446,1.302207959228443,1.1960282945809932,1.0063625796265239,408
1.0456090364622619,1.0973319517228357,1.2304870433423898,1.3092977477391394,1.1468673877846218,0.9873493549254125,409
1.0429608915058006,1.1240577749453726,1.2519062841928656,1.3039954296262537,1.1012759520330455,0.9712929291820112,410
1.0465771252702014,1.152419986982839,1.2712080715917822,1.2816346861441357,1.062233015317925,0.9554017486753873,411
1.0571273653569657,1.1804225859116113,1.2883754026863563,1.2434190948934774,1.0307663562294227,0.9369424960478604,412
1.0744113977638978,1.2066599874166446,1.302207959228443,1.1960282945809932,1.0063625796265239,0.9137066640729737,413
1.0973319517228357,1.2304870433423898,1.3092977477391394,1.1468673877846218,0.9873493549254125,0.8844811344350224,414
1.1240577749453726,1.2519062841928656,1.3039954296262537,1.1012759520330455,0.9712929291820112,0.849303049688436,415
1.152419986982839,1.2712080715917822,1.2816346861441357,1.062233015317925,0.9554017486753873,0.8092882608720385,416
1.1804225859116113,1.2883754026863563,1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305,417
1.2066599874166446,1.302207959228443,1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529,418
1.2304870433423898,1.3092977477391394,1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577,419
1.2519062841928656,1.3039954296262537,1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318,420
1.2712080715917822,1.2816346861441357,1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433,421
1.2883754026863563,1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143,422
1.302207959228443,1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928,423
1.3092977477391394,1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336,424
1.3039954296262537,1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982,425
1.2816346861441357,1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893,426
1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304,427
1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234,428
1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043,429
1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555,430
1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104,431
1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479,432
1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505,433
0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981,434
0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575,435
0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143,436
0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564,437
0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632,438
0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155,439
0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289,440
0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985,441
0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776,442
0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968,443
0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388,444
0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226,445
0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137,446
0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153,447
0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715,448
0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412,449
0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435,450
0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646,451
0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488,452
0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916,453
0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992,454
0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228,455
0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788,456
0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404,457
0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669,458
0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511,459
0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482,460
0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466,461
0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785,462
0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729,463
0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674,464
0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783,465
0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851,466
1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827,467
1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507,468
1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527,469
1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304,470
1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979,471
1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237,472
1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929,473
1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586,474
1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681,475
1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407,476
1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364,477
0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858,478
0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276,479
0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174,480
0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554,481
0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415,482
0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364,483
0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931,484
1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973,485
1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055,486
1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472,487
1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666,488
1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186,489
1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632,490
1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542,491
1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447,492
1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872,493
1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727,494
1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202,495
0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981,496
0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394,497
0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673,498
0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255,499
0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965,500
0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504,501
0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672,502
0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259,503
0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702,504
0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787,505
0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245,506
0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337,507
0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012,508
0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803,509
0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458,510
0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926,511
0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605,512
0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552,513
0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899,514
0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474,515
0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901,516
0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307,517
0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569,518
0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464,519
0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002,520
0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583,521
0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578,522
0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057,523
0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383,524
0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293,525
1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477,526
1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056,527
1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387,528
1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936,529
1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828,530
1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311,531
1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318,532
1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487,533
1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321,534
1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661,535
1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391,536
1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318,537
1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994,538
1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038,539
1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903,540
1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187,541
1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283,542
1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994,0.5385015960761751,543
1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038,0.50466800829411,544
1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903,0.4726326778685581,545
1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187,0.4421692316631151,546
1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283,0.41337186044560803,547
1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994,0.5385015960761751,0.38677780054559163,548
1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038,0.50466800829411,0.363333447361834,549
1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903,0.4726326778685581,0.3443801435111145,550
1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187,0.4421692316631151,0.3318010867624489,551
1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283,0.41337186044560803,0.32828744894605466,552
